Date,Daily_Return,Cumulative_Return,Equity,ABN_NA_Equity_BPSO_IM_Equity_return,ACA_FP_Equity_BBVA_SQ_Equity_return,ACA_FP_Equity_BPSO_IM_Equity_return,BAMI_IM_Equity_SAN_SQ_Equity_return,BBVA_SQ_Equity_BPSO_IM_Equity_return,BPSO_IM_Equity_ISP_IM_Equity_return,DNB_NO_Equity_NDA_FH_Equity_return,JYSK_DC_Equity_SYDB_DC_Equity_return,SHBA_SS_Equity_SYDB_DC_Equity_return
2021-10-01,0.00039595899258479145,0.0019284170905808917,1001.9284170905809,0.002976624821992976,0.0005870061112701473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,-0.00010328851440060046,0.0018249293928438437,1001.8249293928438,0.0,-0.0005506019137435798,0.0,0.0,0.0,-0.00037899471586182436,0.0,0.0,0.0
2021-10-05,0.0002645529946018509,0.0020899651779815454,1002.0899651779815,0.0,-0.001215462526699117,0.0,0.0020014691609170263,0.0,-0.000633245556105473,0.0022282158733042223,0.0,0.0
2021-10-06,0.0,0.0020899651779815454,1002.0899651779815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,-0.00011553569352367962,0.0019741880188817174,1001.9741880188817,0.0,0.0,-0.0057005110670876194,0.004660689825374503,0.0,0.0,0.0,0.0,0.0
2021-10-08,-0.0004831759880128856,0.0014900581506223087,1001.4900581506223,0.0,-0.0030748891482943255,-0.0012736947438216452,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11,-0.0002043216864088895,0.0012854320130191166,1001.2854320130191,-0.0023282440999163843,-0.0001862275119146504,0.0006755764341510294,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12,0.0007579906051794426,0.0020443969635879355,1002.0443969635879,0.0016973095512691039,0.0016422804843369955,0.003482325411008884,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13,3.942124561372283e-05,0.002083898801876316,1002.0838988018763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003547912105235055
2021-10-14,0.0004427249680504641,0.002527546363957356,1002.5275463639573,0.0,-0.0018620685907103898,0.0,0.0,0.0,0.0,0.0,0.0,0.005846593303164567
2021-10-15,0.00020897001010967755,0.002737044555456425,1002.7370445554565,0.0,0.00041753840856182636,0.0,0.0014631916824252716,0.0,0.0,0.0,0.0,0.0
2021-10-18,0.00022519859074077012,0.002962859524773709,1002.9628595247738,0.0,0.0020267873166669313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-19,-0.00024948806812726774,0.002712632258547343,1002.7126322585474,0.0,0.0,0.0,0.0005245831492210994,0.0,-0.0027699757623665094,0.0,0.0,0.0
2021-10-20,-0.00011693988793173991,0.0025953751557032945,1002.5953751557033,0.0,0.0,0.0,-0.0017056429891527992,0.0,0.0006531839977671401,0.0,0.0,0.0
2021-10-21,8.192470576678499e-05,0.002677512486816136,1002.6775124868161,0.0,0.0,0.0,0.0001662379549075369,0.0,0.000571084396993528,0.0,0.0,0.0
2021-10-22,-0.0006009359364708967,0.0020749675368716414,1002.0749675368717,-7.088978807734708e-05,-0.0006151280171795522,0.0010257847335417632,-0.003858778795798741,0.0,-0.001889411560724194,0.0,0.0,0.0
2021-10-25,-1.8528013991394194e-05,0.0020564010778527653,1002.0564010778528,-7.833843693242429e-05,-0.0007992643166657287,0.00039670687898126286,0.0011988345239460135,0.0,-0.0008846907752516712,0.0,0.0,0.0
2021-10-26,0.00034399276726250526,0.00240110123221271,1002.4011012322127,-0.00035131400974597305,-0.0002864783158884453,0.0,0.0005200755100754845,0.0,0.0,0.003213651720921481,0.0,0.0
2021-10-27,-0.00012751315182945558,0.002273281908397262,1002.2732819083973,-0.004068658641510658,-0.0010010888731153639,0.0,0.0,0.003922129148160922,0.0,0.0,0.0,0.0
2021-10-28,0.0008153744398735838,0.003090509924233542,1003.0905099242335,0.0018520091685889644,0.0009716773658676862,0.000985368316628239,0.0,0.0,0.0,0.00357488304310801,-4.5567935330643814e-05,0.0
2021-10-29,0.0010848314888920916,0.004178694095608115,1004.1786940956081,0.0,0.010679515317954053,-0.0037134107268194595,0.0,0.0,0.0,0.0,0.0027973788088942316,0.0
2021-11-01,-0.00016212462336892918,0.004015892003032651,1004.0158920030326,2.632470182350122e-05,0.0,-0.0001352003040510843,0.0,-0.003546756817718991,0.0,0.002196510809626211,0.0,0.0
2021-11-02,0.0014240830718209585,0.005445694038673565,1005.4456940386735,0.0014469210227764091,0.0,0.0017386491345825863,0.004769148101024908,0.004862029388004725,0.0,0.0,0.0,0.0
2021-11-03,0.0,0.005445694038673565,1005.4456940386735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-04,0.0,0.005445694038673565,1005.4456940386735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,-0.0007803578110728919,0.0046610866377208016,1004.6610866377208,0.0,-0.0018018169132756519,0.0,-0.005221403386380375,0.0,0.0,0.0,0.0,0.0
2021-11-08,9.685044236291214e-05,0.004758388508386391,1004.7583885083864,-0.0016112400100556199,0.00016481220725943744,0.0,0.0011738929818330705,-0.0015142283124445464,0.0,0.0026584171146738678,0.0,0.0
2021-11-09,0.001548995240350836,0.006314754469888495,1006.3147544698885,0.0045807012230855634,0.00018258002764729708,0.00411873604063884,0.0007841922109175902,0.004274747660868235,0.0,0.0,0.0,0.0
2021-11-10,0.0004583047494147499,0.006775953301268123,1006.7759533012681,0.0,0.004124742744732749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11,-0.0005776948230852023,0.006194344045039379,1006.1943440450394,-0.0019925989189328295,0.0,0.0,0.0,-0.0032066544888339917,0.0,0.0,0.0,0.0
2021-11-12,-0.00029376853842791626,0.005898755803214861,1005.8987558032148,-0.0004045204376352287,-0.0029049033483291645,0.00041227883702668334,0.0,0.0,0.0,0.00025322810308646334,0.0,0.0
2021-11-15,-7.138417555004251e-05,0.005826950549844945,1005.8269505498449,-0.0038579959009222074,0.006764279652844037,-0.0018979312357045876,0.0,0.0,0.0,-0.0016508100961676248,0.0,0.0
2021-11-16,6.933518477905912e-05,0.005896689747317163,1005.8966897473172,0.0008517242586586225,0.0,-0.00022770759564709041,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-17,-0.0009025439742539536,0.004988823751263638,1004.9888237512637,-0.0029899657887380304,-0.001873845987170977,-0.003259083992376575,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-18,-0.00030535415624624606,0.004681946236950285,1004.6819462369502,0.0,-0.0066553759458453975,0.002108880141732192,0.0,0.0,0.0017983083978969905,0.0,0.0,0.0
2021-11-19,0.00012460262464329805,0.004807132244383228,1004.8071322443832,0.0,0.0011214236217896825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22,-0.00025323858062668224,0.0045526763124101866,1004.5526763124102,0.0,-0.0022791472256401403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23,-0.00017444760387580596,0.004377434505060451,1004.3774345050605,-0.0015700284348822537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24,0.0010303021324381603,0.005412246717603875,1005.4122467176039,0.004026848075539064,0.0,0.005245871116404379,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25,0.0002017893791943899,0.005615128230703315,1005.6151282307034,0.0,0.0018161044127495093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,0.0,0.005615128230703315,1005.6151282307034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-29,-0.0005197577634716596,0.005092451960740929,1005.092451960741,0.0,-0.002266421960573303,0.0,-0.0024113979106716336,0.0,0.0,0.0,0.0,0.0
2021-11-30,0.000746816281211774,0.0058430713679884505,1005.8430713679885,0.004960745644572479,-0.002415111627107919,0.0,0.0,0.0,0.004175712513441407,0.0,0.0,0.0
2021-12-01,7.969695746107028e-05,0.005923234000459798,1005.9232340004598,0.0,0.0007172726171496326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-02,-0.00014220608394799645,0.005780185596600207,1005.7801855966002,0.0,-0.0012798547555319681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,1.8858870815974683e-06,0.005782082384459208,1005.7820823844592,0.0,0.001215586619492937,0.0,-0.0011986136357585598,0.0,0.0,0.0,0.0,0.0
2021-12-06,0.0004507268723057936,0.006235415396673494,1006.2354153966735,0.0,0.00596354585056825,0.0,-0.001907003999816108,0.0,0.0,0.0,0.0,0.0
2021-12-07,-0.000488220912398173,0.005744150224081146,1005.7441502240812,0.0,0.0,0.0,-0.003084584932491236,-0.0033389762734759095,0.0,0.0,0.0,0.0020295729943835884
2021-12-08,-0.0005492111137575689,0.005191784359181328,1005.1917843591814,0.0,0.0,0.0,-0.000972460082201065,-0.003970439941617055,0.0,0.0,0.0,0.0
2021-12-09,0.00017374624205981963,0.005366432654263287,1005.3664326542632,0.0,0.0,0.0,-0.0015356761090700142,0.0012729091764708044,0.0,0.0,0.0,0.0018264831111375866
2021-12-10,9.790272652066534e-05,0.005464860769172519,1005.4648607691726,0.0,0.0,0.0,0.0,3.9553919438509675e-05,0.0,0.0008415706192474784,0.0,0.0
2021-12-13,-2.224719539063092e-05,0.005442491995956589,1005.4424919959566,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020022475851567829,0.0,0.0
2021-12-14,-0.00021989522092129526,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019790569882916576,0.0,0.0
2021-12-15,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-16,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-20,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-21,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-22,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-23,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,0.0,0.00522139999705562,1005.2213999970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,0.00012176178157583182,0.00534379754559744,1005.3437975455975,0.0,0.0015960246535146744,0.0,-0.0005001686193321879,0.0,0.0,0.0,0.0,0.0
2021-12-28,0.0002424895414860927,0.005587582902100152,1005.5875829021002,0.0,0.0,0.0,0.0021328643737290594,4.9541499645775057e-05,0.0,0.0,0.0,0.0
2021-12-29,0.0006438467660190403,0.00623502721530067,1006.2350272153006,0.0023510473541897563,0.0,0.0,0.0,0.0034435735399816064,0.0,0.0,0.0,0.0
2021-12-30,0.0,0.00623502721530067,1006.2350272153006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,6.89700201381929e-05,0.006304427265391377,1006.3044272653914,0.0,0.0,0.0006207301812437361,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,0.0007836222920386957,0.007092989847173881,1007.0929898471738,0.0,0.0,0.0013557283983359606,0.0,0.0033012017973561196,0.0,0.0,0.0,0.002395670432656181
2022-01-04,0.0002551668778152297,0.007349966621062798,1007.3499666210628,0.0,0.00022945887301223586,0.0,0.0020670430273248314,0.0,0.0,0.0,0.0,0.0
2022-01-05,-0.000325478236839683,0.007022096130046451,1007.0220961300464,-0.0011275158454818659,-0.001801788286075281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06,0.00022889624177194385,0.007252599703231999,1007.252599703232,-0.002132278502006634,0.0004369710359834882,0.0,0.0,0.003755373641970641,0.0,0.0,0.0,0.0
2022-01-07,-0.0003705997760746917,0.006879312115331437,1006.8793121153315,0.0,0.0020064294927942972,0.0,0.0,-0.005341827477466523,0.0,0.0,0.0,0.0
2022-01-10,-0.0006549590323103953,0.006219847415414925,1006.219847415415,0.0,0.0,-0.0029602858917079575,0.0,-0.0018760013801216713,0.0,-0.0010583440189639302,0.0,0.0
2022-01-11,0.0017440441431012309,0.007974739246972007,1007.974739246972,0.004967680129124784,0.0,0.004353836140378933,0.0,0.003499234820926293,0.0,0.0,0.0,0.0028756461974810675
2022-01-12,5.328886503182804e-06,0.007980110629955517,1007.9801106299556,0.0,0.0,0.0,4.795997852864524e-05,0.0,0.0,0.0,0.0,0.0
2022-01-13,2.519571073305868e-05,0.008005507405247636,1008.0055074052476,0.0,0.0,0.0,0.00022676139659752814,0.0,0.0,0.0,0.0,0.0
2022-01-14,0.00026867628997722314,0.008276334585253897,1008.276334585254,0.0,0.0,0.0,0.0024180866097950086,0.0,0.0,0.0,0.0,0.0
2022-01-17,2.2986115016949093e-05,0.008299510941049526,1008.2995109410496,0.0,0.0,0.0,0.00020687503515254185,0.0,0.0,0.0,0.0,0.0
2022-01-18,-0.001851164348532366,0.0064329828337528205,1006.4329828337528,-0.005308019087070451,0.0,0.0,-0.0014915585220375103,-0.004538427819624223,0.0,-0.00532247370805911,0.0,0.0
2022-01-19,-0.0003118322026972962,0.006119144619848527,1006.1191446198485,-0.00022957912359354018,0.0,-0.0009175870789406419,0.0,-4.06931050355223e-05,0.0,-0.0016186305167059615,0.0,0.0
2022-01-20,0.00017500656422259146,0.006295222074546913,1006.2952220745469,0.002176506296716521,0.0,0.0012248335209630351,0.0,-0.00020465499083408903,-0.0009316675553646017,-0.000689958193477542,0.0,0.0
2022-01-21,0.00018685738469888726,0.006483255767978591,1006.4832557679786,0.0028488129404975,0.0,0.0016592410922676795,0.0,0.0005770767653185202,-0.0014241125007550127,-0.0019793018350387015,0.0,0.0
2022-01-24,-0.0004360709152220259,0.006044357693480107,1006.0443576934802,0.0,0.00044523734101142794,-0.001611759218420252,0.0,-0.0011955878990259187,-0.0014526172595302083,-0.00010991120103328216,0.0,0.0
2022-01-25,0.00039141701185245047,0.006438140569759554,1006.4381405697595,0.0,0.0006947713886395247,-3.8174054177642316e-05,0.0,0.0012636641318314993,0.0,0.001602491640378673,0.0,0.0
2022-01-26,0.00036450906981891167,0.00680499640020904,1006.804996400209,0.0,-2.3256191696523383e-05,-2.6550181720529116e-07,0.0,-0.001083502628428477,0.0,0.0043876059503124105,0.0,0.0
2022-01-27,0.00012545843072833926,0.0069313085751070425,1006.9313085751071,0.0011336448213830799,-3.278722610706238e-05,0.0005224654022526541,0.0,-0.0004941971209736184,0.0,0.0,0.0,0.0
2022-01-28,-5.3871138206838396e-05,0.006877064039418013,1006.877064039418,0.0008000780123275181,-2.2827882731359583e-05,-0.0003604730533385339,0.0,-0.0009016173201191702,0.0,0.0,0.0,0.0
2022-01-31,0.00019020104538835538,0.007068573109575871,1007.0685731095758,0.0,0.0009388126725903114,0.0007729967359048872,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,8.991778882825792e-05,0.007159126488868406,1007.1591264888684,0.0,-0.0009520524945700057,0.002103873217478278,-0.00034256062345395085,0.0,0.0,0.0,0.0,0.0
2022-02-02,-0.00045158919836991887,0.006704304306306197,1006.7043043063062,0.0,-0.0011031645856771385,0.0,-0.0029611381996521315,0.0,0.0,0.0,0.0,0.0
2022-02-03,0.0,0.006704304306306197,1006.7043043063062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,0.00014221560662418755,0.006847473369634205,1006.8474733696343,0.0,0.0014931932209492893,0.0,0.0,0.0,0.0,-0.0002132527613316012,0.0,0.0
2022-02-07,9.806003672441597e-05,0.00694620486984876,1006.9462048698488,0.0,0.0,0.0,0.0,0.0,0.0,0.0008825403305197438,0.0,0.0
2022-02-08,0.0011234292824518553,0.008077437722253222,1008.0774377222532,0.0,0.0,0.005082858592705263,0.0,0.0,0.0,0.005028004949361436,0.0,0.0
2022-02-09,0.0,0.008077437722253222,1008.0774377222532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,0.00035365239706475806,0.008433946724530683,1008.4339467245306,0.0,0.001026105120467764,0.0,0.0021567664531150586,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.00012515070963518257,0.008560152948583477,1008.5601529485834,0.0,0.0011263563867166433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,-0.0006033771884158097,0.007951610759149075,1007.951610759149,-0.0007329477434894707,0.0,0.0,-0.0046974469522528175,0.0,0.0,0.0,0.0,0.0
2022-02-15,-0.000539862288313038,0.00740745569605572,1007.4074556960558,-0.003781634168103047,0.0,0.0,-0.0008918097135942811,0.0,0.0,-0.00018531671312001558,0.0,0.0
2022-02-16,-1.894256265401429e-05,0.007388372817208166,1007.3883728172082,-0.0013586004995460462,0.0,0.0,0.0008662720782657958,-0.002206797213732199,0.0,0.002528642571126321,0.0,0.0
2022-02-17,-0.00039292560062504294,0.00699254413575634,1006.9925441357564,0.0,0.0,0.0,0.0001194708626774319,0.0,-0.0015320003879974017,-0.0021238008803054166,0.0,0.0
2022-02-18,-0.0005751872519993173,0.0064133348615109664,1006.413334861511,0.0,0.0,0.0,-0.003558756622018423,0.0,-0.004471540437619894,0.0028536117916444607,0.0,0.0
2022-02-21,0.00041738510106070943,0.006833396792990998,1006.833396792991,0.0006179231073808299,0.0,0.0017641123034215535,0.0013744304987440014,0.0,0.0,0.0,0.0,0.0
2022-02-22,0.0004983296421795836,0.007335131719349297,1007.3351317193493,0.0044849667796162535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,-0.0008048272850195648,0.006524400920182805,1006.5244009201828,0.0,0.0,0.0,0.0,-0.007243445565176084,0.0,0.0,0.0,0.0
2022-02-24,0.00037376137369214875,0.006900600862925321,1006.9006008629253,-0.0007591093426792991,0.0,0.00210113133277745,0.0,0.001841898132273245,0.0,0.0,0.0,0.00017993224085794266
2022-02-25,0.00013982031944935946,0.007041386026591656,1007.0413860265917,0.0008010881812237293,-0.0013290797584975431,0.0,0.0,0.0,0.0,0.0,0.0,0.0017863744523180488
2022-02-28,-0.0004035029693051696,0.0066350418371168285,1006.6350418371168,-0.006677968704474264,0.0,0.0,0.003046441980727738,0.0,0.0,0.0,0.0,0.0
2022-03-01,-0.0006449587211085412,0.00598580378791036,1005.9858037879104,0.0,0.0,0.0,0.0,-0.0033527592785448706,-0.0024518692114320006,0.0,0.0,0.0
2022-03-02,4.256166365205529e-05,0.006028620217330083,1006.0286202173301,0.0,0.0,0.0002780618692387127,0.0,0.0,0.00010499310362978488,0.0,0.0,0.0
2022-03-03,9.143814854047604e-07,0.006029540111274212,1006.0295401112742,0.0,0.0,0.003078260746603081,0.0,0.0,-0.0014371532645481877,-0.0016328780486862507,0.0,0.0
2022-03-04,-0.0011217111720039368,0.004901065536765392,1004.9010655367654,-0.0035973921055361797,0.0,0.0,0.0,0.0,0.0,-0.006498008442499251,0.0,0.0
2022-03-07,0.0009173431398410944,0.00582290463545454,1005.8229046354545,0.005556793990906807,0.0,0.0029127401844920254,0.0,0.0,0.0,-0.00021344591682898238,0.0,0.0
2022-03-08,0.0007193749129436897,0.006546468399913463,1006.5464683999135,0.0,0.002182522434833834,0.0,0.0,0.0,0.0,0.004291851781659373,0.0,0.0
2022-03-09,0.0,0.006546468399913463,1006.5464683999135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,0.0,0.006546468399913463,1006.5464683999135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,3.660578090315219e-05,0.006583313819404468,1006.5833138194045,0.0036989078165391496,0.0,0.0,0.0,0.0,0.0,-0.00336945578841078,0.0,0.0
2022-03-14,0.0,0.006583313819404468,1006.5833138194045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,0.0,0.006583313819404468,1006.5833138194045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,0.0,0.006583313819404468,1006.5833138194045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,-0.00019519646926464192,0.006386832310526058,1006.3868323105261,0.0,-0.0017567682233817774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,-0.00033507907264169025,0.006049613144036625,1006.0496131440366,0.0,-0.0015048887022310882,0.0,0.0,0.0,-0.0011536321284395744,0.0,0.0,-0.0003571908231045502
2022-03-21,-9.99572033367163e-05,0.005949051238288705,1005.9490512382887,0.0,0.0,0.0,0.0,-0.0006360821696969545,0.0,0.0,0.0,-0.0002635326603334923
2022-03-22,-0.0009735989481032982,0.004969660300157663,1004.9696603001577,0.0,0.0,-0.0004013784744232658,0.00017716771316978895,-0.0010791519137954605,-0.00023073577594778246,0.0,0.0,-0.007228292081932965
2022-03-23,-0.0007517001066162013,0.004214224499363928,1004.2142244993639,0.0,0.0,-0.0018391092544775868,0.00010864964753658648,-0.003006373761620854,-0.0020284675909839583,0.0,0.0,0.0
2022-03-24,-0.002114960097226707,0.002090351485480424,1002.0903514854804,0.0,0.00021453382022180694,-0.0047519252238583795,-0.002085651360549416,0.0,0.0,-0.004132050132659431,0.0,-0.008279547978194947
2022-03-25,-0.0007567007431724795,0.001332068971785505,1001.3320689717855,0.0,-0.00017983427354854734,0.0,0.0,0.0,0.0,-0.006630472415003768,0.0,0.0
2022-03-28,3.594795302224761e-05,0.0013680648099605452,1001.3680648099605,0.001546099154161734,0.0003109762580788364,0.0,0.0,0.0,0.0,-0.0015335438350403416,0.0,0.0
2022-03-29,0.0006933261922019542,0.002062339517327816,1002.0623395173278,0.0,0.0017658799014124964,0.0,0.0,0.0,0.0,0.004474055828405092,0.0,0.0
2022-03-30,0.0,0.002062339517327816,1002.0623395173278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.00014850740867707125,0.0022111531987023536,1002.2111531987024,0.0008620087807493523,0.0,0.0004745578973442891,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,-0.0001490888999229249,0.0020617346403815073,1002.0617346403815,-0.0001052492289838613,0.0,-0.0015161769258838164,0.0,0.00027962605556135326,0.0,0.0,0.0,0.0
2022-04-04,-0.00022718008541744954,0.00183408616991243,1001.8340861699124,-0.001608508015839587,0.0,0.0,0.0,-0.0004361127529174589,0.0,0.0,0.0,0.0
2022-04-05,-0.0005407675348646145,0.0012923268207909455,1001.2923268207909,-0.0011588421465560889,0.0,0.0,0.0,-0.000981001602207776,-0.0027270640650176653,0.0,0.0,0.0
2022-04-06,-2.600463521762004e-05,0.0012662885790857281,1001.2662885790858,0.0,0.0,0.0,0.0,0.0,0.00022065880408000555,-0.0004547005210385859,0.0,0.0
2022-04-07,7.582288940253306e-05,0.0013422074821469732,1001.3422074821469,0.0,0.0,0.0,0.0,0.0,-0.0017852039272571335,0.0024676099318799312,0.0,0.0
2022-04-08,-0.0018016495787156455,-0.0004618602841134356,999.5381397158866,0.0,0.0,0.0,-0.011095732661181827,0.0,-0.005119113547258982,0.0,0.0,0.0
2022-04-11,-8.453989145155679e-05,-0.0005463611299466598,999.4536388700534,0.0,0.0,0.0,0.0,0.0,-0.0007608590230640111,0.0,0.0,0.0
2022-04-12,8.85865633724285e-05,-0.0004578229668291689,999.5421770331708,0.0,0.0,0.0,0.0,0.0,0.0007972790703518565,0.0,0.0,0.0
2022-04-13,-0.00015189713060727425,-0.0006096505554414877,999.3903494445585,0.0,0.0,0.0,0.0,0.0,-0.0013670741754654684,0.0,0.0,0.0
2022-04-14,0.00023113516303878325,-0.0003786563040831803,999.6213436959168,0.0,0.0,0.0,0.0012188870035353527,0.0,0.0,0.0008613294638136968,0.0,0.0
2022-04-19,0.0013353683452407524,0.0009562063955155242,1000.9562063955156,0.0,0.0,0.0,0.007852217186337862,0.0,0.0,0.00416609792082891,0.0,0.0
2022-04-20,-0.000550317190631566,0.00040536298806670423,1000.4053629880667,-0.0042755818753894325,0.0,-0.0023814879903999446,0.0,0.0017042151501052824,0.0,0.0,0.0,0.0
2022-04-21,-0.00011486079262121838,0.0002904556351313037,1000.2904556351313,0.0,-0.0006732533327035982,-0.00036049380088736736,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,-0.0003358912749935538,-4.5533201375902443e-05,999.9544667986241,0.0,-0.0037508710671439395,0.0007278495922019547,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-25,-0.0006997062406777657,-0.0007452075821884341,999.2547924178116,0.0,-0.0047902868583282725,0.0003121856162998539,0.0,0.0,-0.0018192549240714738,0.0,0.0,0.0
2022-04-26,-0.0010582813829544877,-0.001802700325832296,998.1972996741677,0.0,-0.0018605752430349556,-0.0005290975777156151,-0.0071200428479595195,0.0,-1.4816777880299554e-05,0.0,0.0,0.0
2022-04-27,9.051847703010665e-05,-0.001712345026490203,998.2876549735098,0.0,0.0,0.005096849779600858,-0.0034279554313716067,0.0,-0.0008542280549582918,0.0,0.0,0.0
2022-04-28,-0.0007140438210781204,-0.0024251661581825568,997.5748338418174,-0.0010208441866098104,0.0,0.0,-0.002079697248074226,0.0,0.0009178478797545621,0.0,0.0,-0.00424370083477361
2022-04-29,0.0006858715193418944,-0.001740957991238301,998.2590420087618,0.0020682435232931605,0.0,0.0,0.0,0.0,0.002076195349223146,0.0,0.0,0.002028404801560743
2022-05-02,0.0005939255934325798,-0.0011480663973137961,998.8519336026862,0.0,0.0,0.0,0.0,0.005345330340893219,0.0,0.0,0.0,0.0
2022-05-03,0.0,-0.0011480663973137961,998.8519336026862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-04,0.0,-0.0011480663973137961,998.8519336026862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-05,0.0013253366327949255,0.00017574866102787468,1000.1757486610279,0.00580710486267814,0.0003442549154708074,0.0,0.0034304395103637044,0.0,0.0,0.0,0.0,0.0023462304066416773
2022-05-06,-0.00020289019519479796,-2.7177191847083115e-05,999.972822808153,0.0,0.0002312044585342817,0.0,0.0,0.0,0.0,-0.0020572162152874634,0.0,0.0
2022-05-09,-0.00022408669186357204,-0.00025125779366363954,999.7487422063364,0.0,0.0006335377186717325,0.0,0.0,0.0,0.0,-0.0020169366612952,0.0,-0.000633381284148681
2022-05-10,0.00042827505581266427,0.0001769096547035165,1000.1769096547035,0.0,0.001206367371126574,0.0,0.0,0.0,0.0,0.0,0.0,0.002648108131187405
2022-05-11,0.0,0.0001769096547035165,1000.1769096547035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,-2.0026188674821525e-05,0.0001568799232025686,1000.1568799232026,0.0,-0.00018023569807339374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,0.00048546241520171457,0.0006424184977107394,1000.6424184977108,0.0,-0.0011361168195274268,0.0,0.005304516340302417,0.0,0.0002007622160404409,0.0,0.0,0.0
2022-05-16,-6.917080234052187e-05,0.0005732032587673075,1000.5732032587673,-0.001644054655244155,0.0,0.0,0.0,0.0,0.0010215174341794582,0.0,0.0,0.0
2022-05-17,0.0004121295404373004,0.0009855690332003508,1000.9855690332004,0.0004441127733455668,0.002660278490982579,0.0,0.0,0.0,0.0006047745996075576,0.0,0.0,0.0
2022-05-18,0.0017481802670871922,0.002735472252623161,1002.7354722526231,0.016147602914384315,-0.000413980510599585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
