Dates,ABN NA Equity,ACA FP Equity,AIBG ID Equity,AZA SS Equity,BAMI IM Equity,BARC LN Equity,BBVA SQ Equity,BCP PL Equity,BCVN SE Equity,BG AV Equity,BGN IM Equity,BIRG ID Equity,BKT SQ Equity,BMPS IM Equity,BNP FP Equity,BPE IM Equity,BPSO IM Equity,CABK SQ Equity,CBK GY Equity,CMBN SE Equity,DANSKE DC Equity,DBK GY Equity,DNB NO Equity,EBS AV Equity,FBK IM Equity,GLE FP Equity,HSBA LN Equity,INGA NA Equity,INVP LN Equity,ISP IM Equity,JYSK DC Equity,KBC BB Equity,LLOY LN Equity,NDA FH Equity,NWG LN Equity,PEO PW Equity,PKO PW Equity,RBI AV Equity,RILBA DC Equity,SAB SQ Equity,SAN SQ Equity,SB1NO NO Equity,SEBA SS Equity,SHBA SS Equity,SPL PW Equity,STAN LN Equity,SWEDA SS Equity,SYDB DC Equity,UCG IM Equity
8/30/2021,8.4541,12.088,2.614,333.2,2.783,185.8,5.535,0.1279,77.9,50.4,37.27,5.22,4.914,23.3895325,53,1.8145,3.894,2.62,5.253,68.7,109.8,10.448,188.45,33.46,15.99,26.255,394.95,11.632,279.4535469,2.369,283.7,70.9,44.09,10.098,235.5231856,105.7,40.98,20.18,759,0.604,3.123,117.4,117.4,94.1720881,287.8,457.8,167.62,185.7,10.5
8/31/2021,8.5671,12.21,2.555,331.6,2.808,184.9,5.547,0.1312,77.7,50.9,37.64,5.326,4.963,23.4520435,53.73,1.8425,3.852,2.632,5.31,66.95,105.85,10.528,183.6,33.86,15.615,26.65,386.2,11.7,286.7656491,2.3975,275.3,71.34,43.775,9.937,229.4924136,107.2,42.05,20.34,747,0.606,3.1275,117.3,115.9,92.98415942,302.0,454.8,166.62,184.4,10.568
9/1/2021,8.5961,12.328,2.462,336.1,2.829,183.98,5.637,0.135,78.0,50.85,37.48,5.286,5.026,23.54581,54.8,1.85,3.896,2.693,5.367,68.75,106.3,10.568,188.75,34.65,15.51,27.01,386.75,11.85,279.7347816,2.4215,275.4,71.92,44.02,10.06,229.0616442,108.55,42.67,20.66,757,0.619,3.1795,117.7,117.15,93.82720558,299.6,458.2,167.88,181.9,10.738
9/2/2021,8.5773,12.356,2.489,343.8,2.827,185.48,5.609,0.133,78.1,50.8,37.57,5.234,4.989,23.3895325,54.8,1.854,3.9,2.672,5.41,67.75,108.25,10.562,188.8,34.8,15.515,26.98,387.25,11.85,279.9222714,2.4095,278.4,72.58,43.625,10.466,230.4616448,108.65,42.7,20.78,762,0.6126,3.1395,118.1,118.65,94.6510916,302.2,459.8,169.46,184.8,10.786
9/3/2021,8.5961,12.118,2.511,340.8,2.772,184.7,5.568,0.1328,77.7,50.4,37.54,5.254,4.94,23.358277,53.87,1.8455,3.83,2.643,5.45,68.5,106.85,10.542,189.95,34.87,15.385,26.565,384.45,11.792,272.1414447,2.3875,276.9,72.12,43.41,10.422,230.4616448,108.0,42.82,20.94,759,0.5986,3.076,117.5,118.25,94.2678888,305.0,453.4,168.44,183.7,10.856
9/6/2021,8.5758,12.218,2.478,351.2,2.802,185.6,5.564,0.1324,77.2,50.7,37.8,5.28,4.97,23.399951,54.12,1.867,3.856,2.645,5.552,67.1,107.55,10.762,192.1,34.83,15.425,26.67,387.25,11.786,271.3914855,2.403,277.3,72.1,43.775,10.552,231.7539531,109.9,43.9,20.94,752,0.601,3.11,117.4,120.7,96.0881021,306.4,459.3,171.4,183.0,10.988
9/7/2021,8.6889,12.244,2.46,348.6,2.755,185.38,5.593,0.132,77.2,51.1,37.56,5.216,5.008,23.1603255,54.33,1.8425,3.782,2.696,5.743,67.3,107.1,10.868,190.9,34.76,15.595,26.835,382.5,11.81,268.4853936,2.3835,275.5,72.34,43.25,10.414,230.0308754,109.85,43.45,20.96,750,0.6046,3.1355,116.4,120.65,95.26421608,305.3,459.1,169.84,182.8,10.91
9/8/2021,8.5976,12.086,2.345,342.6,2.714,182.42,5.52,0.1292,76.0,50.35,37.37,4.999,4.921,23.066559,53.5,1.818,3.706,2.621,5.608,66.05,106.2,10.812,191.95,34.84,15.47,26.27,380.55,11.67,265.5793017,2.359,271.7,71.9,42.405,10.254,226.4770276,109.4,43.01,21.32,752,0.5846,3.063,115,119.1,93.75056502,302.1,452.5,168.06,180.7,10.832
9/9/2021,8.5584,12.106,2.368,346.8,2.737,181.74,5.512,0.1288,75.5,50.65,37.45,5.006,4.938,23.316603,53.74,1.8145,3.748,2.62,5.49,66.75,106.9,10.844,190.1,34.84,15.37,26.42,376.45,11.696,266.7042405,2.3715,274.6,71.9,42.505,10.352,224.9693346,104.1,43,21.38,754,0.5888,3.062,116.6,121.05,93.71224474,300.3,443.4,170.42,182.5,10.886
9/10/2021,8.5178,11.974,2.33,344.2,2.697,180.26,5.5,0.1257,75.3,50.5,37.84,4.986,4.868,23.2019995,52.82,1.8045,3.692,2.579,5.482,65.85,105.4,10.812,189.15,34.33,15.16,26.44,375.4,11.636,263.7981486,2.3465,271.0,71.02,42.565,10.308,223.0308722,104.4,43.05,20.94,743,0.5828,3.043,114.7,119.75,91.41302794,297.8,440.0,168,181.6,10.754
9/13/2021,8.5744,12.128,2.357,346.4,2.74,184.1,5.597,0.1309,75.8,51.2,38.85,4.989,4.943,23.274929,54.02,1.8315,3.712,2.642,5.556,66.1,107.0,11.052,189.3,35.42,15.265,26.75,380.35,11.804,270.3602916,2.394,274.3,72.36,43.77,10.484,226.3693352,107.2,43.72,21.28,739,0.6008,3.114,114.3,121.3,91.56630906,298.0,449.6,168.3,182.5,10.894
9/14/2021,8.5352,11.82,2.268,344.8,2.703,180.94,5.58,0.1289,72.5,51,39.14,4.946,4.93,23.274929,53.39,1.822,3.674,2.592,5.45,63.8,105.1,10.964,187.8,35.25,15.37,26.26,372.9,11.738,267.3604548,2.3865,267.0,71.8,43.555,10.408,224.1077957,107.0,43.71,21.28,738,0.5958,3.091,114.5,120.65,90.16761884,303.8,439.2,167.58,179.8,10.76
9/15/2021,8.428,11.836,2.26,342.5,2.676,179.86,5.602,0.1285,71.6,51.6,39.3,4.916,4.927,23.2436735,53.63,1.8115,3.606,2.566,5.36,62.8,102.95,11.01,186.15,35.02,15.645,26.215,372.45,11.654,264.2668731,2.377,263.3,72.36,44.14,10.452,226.4770276,103.7,42.76,21.48,736,0.6042,3.089,114.1,121.25,90.30173982,298.0,440.9,167.56,178.3,10.598
9/16/2021,8.4323,11.87,2.296,346.8,2.71,182.7,5.724,0.1305,72.1,52.3,39.01,5.008,4.966,23.0978145,54.16,1.81,3.69,2.577,5.404,63.1,104.5,11.09,187.45,35.47,15.96,26.345,368.9,11.778,266.4230058,2.4075,265.0,72.84,44.77,10.756,228.3077977,105.6,43.32,21.44,745,0.62,3.104,114.6,122.85,91.24058668,293.9,441.3,169.4,182.5,10.752
9/17/2021,8.4193,11.66,2.293,341.3,2.685,182.72,5.672,0.1294,71.8,51.05,38.51,4.969,4.976,22.899863,53.54,1.7885,3.612,2.588,5.467,65.25,105.0,11.058,185.7,35.64,15.82,26.05,376.05,11.698,265.4855568,2.374,265.1,71.9,45.045,11.062,229.3847213,103.35,42.31,21.42,742,0.6388,3.04,115,122.9,91.25974682,294.2,442.0,170.58,183.2,10.694
9/20/2021,8.1236,11.21,2.186,331.4,2.548,174.92,5.248,0.1234,70.5,51.2,37.64,4.86,4.814,22.29559,51.15,1.693,3.524,2.482,5.034,64.35,101.2,10.212,181.7,34.73,15.185,24.565,361.7,11.24,258.3609444,2.302,259.0,69.44,43.145,10.728,223.4616416,99.42,41.19,20.94,729,0.6154,2.894,113,119.45,90.01433772,289.6,411.0,166.8,177.2,10.19
9/21/2021,8.083,11.2,2.18,328.2,2.562,175.02,5.281,0.1241,69.7,51.3,37.85,4.756,4.882,22.08722,51.36,1.715,3.528,2.509,5.094,63.25,101.75,10.1,183.2,35.03,15.615,24.485,359.75,11.282,260.610822,2.322,261.5,70,42.475,10.46,222.7077951,100.75,41.29,20.98,737,0.6162,2.8995,112,118.6,90.20593912,287.8,410.0,166.48,178.3,10.276
9/22/2021,8.2946,11.566,2.302,330.8,2.628,181.22,5.418,0.1307,70.9,52.9,38.15,5.036,4.949,22.233079,53.16,1.765,3.648,2.589,5.287,64.35,103.9,10.49,187.4,36.1,15.685,25.39,375.4,11.588,274.0163427,2.373,268.0,71.5,43.98,10.726,230.0308754,104.45,42.92,21.54,744,0.6502,2.9935,114.2,120.2,91.50882864,295.6,429.4,168.72,182.3,10.638
9/23/2021,8.3816,11.872,2.314,332.3,2.695,183.96,5.57,0.1415,70.8,54.1,38.88,5.058,5.036,22.50396,54.36,1.7895,3.66,2.64,5.41,64.65,105.9,10.656,190.05,37.25,15.965,26.045,376.85,11.87,282.9221082,2.4275,274.1,72.16,45.06,10.956,234.0154926,103.3,42.65,22.06,750,0.6616,3.083,117,124.3,93.13744054,293.5,434.0,172,185.4,10.992
9/24/2021,8.4483,11.9,2.303,328,2.673,183.74,5.661,0.1393,71.8,53,38.8,5.036,5.096,22.5977265,54.8,1.834,3.67,2.649,5.475,65.1,106.65,10.828,192.0,36.76,15.95,26.335,375.45,11.916,280.8597204,2.4245,277.8,72.94,45.43,10.872,234.3385697,103.75,42.68,22.12,746,0.6654,3.099,117.4,122.95,93.1182804,295.6,428.7,171.12,189.6,10.984
9/27/2021,8.7657,12.318,2.315,318.2,2.75,187.78,5.78,0.1449,71.8,53.25,38.91,5.132,5.248,22.9207,56.5,1.9045,3.7,2.75,5.645,65.15,110.15,11.102,195.0,38.44,16.045,27.17,385.95,12.454,291.3591492,2.472,284.7,76.48,45.84,11.078,237.6770328,104.9,43.15,22.72,750,0.715,3.2025,119.5,125.4,94.1720881,293.8,435.1,174.58,195.4,11.544
9/28/2021,8.7106,12.04,2.29,309.3,2.677,186.32,5.687,0.1498,72.2,52.9,38.07,5.01,5.114,22.524797,54.84,1.895,3.64,2.649,5.626,63.7,107.9,10.914,196.8,37.1,15.605,26.535,385.35,12.324,294.0777513,2.4295,279.8,76.58,45.5,10.878,238.1078022,103.35,42.11,22.16,734,0.701,3.08,119.3,122.9,93.27156152,298.9,433.7,173.94,192.9,11.086
9/29/2021,8.9468,12.046,2.358,307.7,2.705,187.78,5.742,0.1509,71.4,54.25,37.94,5.11,5.062,22.6810745,55.26,1.9435,3.626,2.706,5.769,63.25,108.0,10.998,197.35,37.84,15.525,27.115,393.5,12.66,295.296435,2.459,280.1,76.8,46.435,11.148,241.7693424,104.2,42.56,22.4,738,0.7266,3.1565,119.9,123.9,94.15292796,301.8,437.2,176.04,192.3,11.5
9/30/2021,9.0251,11.946,2.349,309.6,2.717,189.6,5.717,0.1567,71.1,55.05,37.9,5.108,5.068,22.524797,55.44,1.933,3.686,2.684,5.755,62.9,108.45,11.038,199.95,38.06,15.67,27.195,390.05,12.568,299.046231,2.4535,277.1,78.04,46.57,11.242,242.2001118,103.05,42.24,22.68,741,0.7256,3.1365,121.5,123.9,94.19124824,300.2,436.0,177.3,192.0,11.5
10/1/2021,8.9117,11.818,2.345,304.5,2.706,187.88,5.633,0.1581,71.2,55.55,38.02,4.981,5.052,22.8060965,54.89,1.9795,3.714,2.635,5.613,62.25,106.05,10.8,199.4,37.99,15.395,26.96,388.65,12.504,299.98368,2.449,278.8,78.16,45.24,11.12,240.0462646,108.5,43.9,22.76,738,0.7094,3.1235,122.1,124.85,94.42116992,310.8,432.3,175.94,192.2,11.476
10/4/2021,8.9807,11.776,2.356,301.1,2.67,187.28,5.634,0.1611,71.3,55.7,37.57,4.953,5.044,22.670656,54.37,1.963,3.682,2.612,5.691,62.0,106.65,10.66,201.1,37.47,15.245,26.74,384.2,12.098,293.8902615,2.4215,279.3,78.06,44.8,10.4,240.153957,110.25,44.59,22.74,747,0.7078,3.125,123.1,123.25,94.0762874,313.5,428.7,176.22,193.9,11.344
10/5/2021,9.2275,12.444,2.475,310,2.82,194.6,6.0,0.1661,70.6,58.05,37.91,5.114,5.198,23.2645105,56.88,2.032,3.822,2.704,5.857,61.65,107.55,11.042,202.4,39.31,15.64,27.9,393.0,12.464,303.2647515,2.503,285.4,80.58,46.52,10.624,247.4770373,111.45,45.2,23.28,767,0.7276,3.258,122.6,124.95,94.68941188,321.8,441.8,178.58,200.0,11.836
10/6/2021,9.16,12.392,2.432,307.3,2.823,191.9,5.945,0.162,70.4,53.4,37.13,5.1,5.114,23.420788,56.2,2.01,3.786,2.686,5.969,62.5,107.15,10.926,202.8,39.5,15.66,27.67,406.3,12.354,293.6090268,2.475,286.7,80.48,46.05,10.386,245.6462672,114.4,46,23.38,775,0.7212,3.239,120.5,124.1,96.0881021,340.0,450.5,178.52,200.2,11.806
10/7/2021,9.1033,12.792,2.441,312.7,2.814,193.74,6.04,0.1709,71.7,53,37.92,5.118,5.176,23.004048,57.09,2.033,3.76,2.733,6.191,64.0,108.8,11.396,205.8,39.36,15.71,28.225,416.05,12.596,294.5464758,2.51,297.9,80.02,46.5,10.476,242.3078041,116.9,46.06,23.64,785,0.719,3.3315,121.8,125.95,97.1419098,337.9,472.0,179.3,206.4,11.862
10/8/2021,9.2566,12.83,2.403,304.9,2.826,195.16,5.93,0.168,71.0,53.8,37.83,5.066,5.192,23.33744,57,2.065,3.738,2.721,6.257,63.9,107.7,11.444,206.0,38.94,15.805,28.255,419.55,12.64,290.4217002,2.5175,295.4,80.1,46.86,10.45,243.6001124,119.65,46.9,24.1,773,0.7196,3.35,122.1,126.1,98.1957175,341.4,480.8,181.58,205.8,11.994
10/11/2021,9.4329,12.812,2.416,297.7,2.761,197.68,5.914,0.1697,70.1,54.85,37.39,5.032,5.136,23.024885,57.33,2.067,3.75,2.707,6.361,62.8,106.55,11.516,206.4,39.9,15.665,28.34,430.8,12.772,286.2031797,2.5035,294.9,79.96,47.93,10.424,248.7693456,122.0,47.88,24.14,776,0.7068,3.349,123,126.0,98.33941855,351.0,491.7,182.9,205.0,11.904
10/12/2021,9.4237,12.644,2.4,303.4,2.761,197.46,5.904,0.1628,70.1,54.95,37.82,5.002,5.222,23.0769775,57.19,2.059,3.79,2.735,6.377,63.6,107.2,11.44,204.7,39.52,15.92,28.29,429.0,12.728,296.0463942,2.5125,296.0,80,48.525,10.472,247.4770373,122.5,48.31,23.98,792,0.7172,3.3835,126.2,126.45,99.39322625,358.2,491.2,181.66,205.8,11.926
10/13/2021,9.3409,12.55,2.366,311.8,2.7,192.92,5.69,0.1565,69.5,53.5,37.33,4.986,5.006,22.899863,56.36,2.024,3.738,2.617,6.025,63.1,107.8,10.952,204.7,38.72,15.815,27.955,424.55,12.578,297.6400575,2.495,296.7,77.82,47.76,10.418,245.8616519,120.1,47.19,23.86,810,0.6666,3.276,126.5,126.3,99.2495252,347.9,477.8,182.58,206.0,11.656
10/14/2021,9.482,12.588,2.4,320.5,2.817,194.4,5.637,0.1551,68.9,54.4,37.82,5.072,5.016,22.9207,56.63,2.06,3.78,2.628,6.041,63.2,109.75,11.062,207.8,38.89,16.4,28.29,426.0,12.74,301.7648331,2.5235,300.1,79.16,48.44,10.67,247.1539602,123.3,47.1,23.98,802,0.6708,3.281,128.6,126.95,99.8243294,354.0,485.4,183.94,215.4,11.714
10/15/2021,9.505,12.848,2.449,331,2.844,197.82,5.769,0.155,69.5,54.45,38.31,5.27,5.15,22.71233,57.75,2.031,3.854,2.661,6.101,63.5,113.45,11.412,208.7,38.95,16.62,28.79,434.2,12.964,311.7955374,2.575,314.1,79.64,49.115,10.78,251.892424,123.5,46.09,24.58,823,0.6728,3.3455,129.2,128.4,100.4949343,355.9,492.5,185.06,221.8,11.804
10/18/2021,9.5739,12.796,2.403,325.6,2.906,199.46,5.823,0.153,70.4,54.7,38.85,5.272,5.02,22.483123,58.01,2.063,3.88,2.62,6.205,63.15,114.25,11.44,210.8,38.68,16.46,28.67,432.8,12.97,316.1078028,2.4915,316.0,79.42,49.275,10.896,251.1385774,123.9,46.34,24.52,829,0.6694,3.33,129.3,129.0,101.7882438,362.0,493.2,185.08,222.0,11.69
10/19/2021,9.6613,12.822,2.413,334,2.923,199.52,5.776,0.1538,70.5,54.65,38.91,5.234,5.106,22.2851715,58.1,2.049,3.89,2.643,6.367,63.45,114.95,11.4,210.6,38.72,16.39,28.7,432.1,12.994,313.2954558,2.451,320.0,79.12,49.4,10.906,251.5693469,121.5,46.11,24.56,841,0.6692,3.3615,129.1,130.6,102.8420515,356.7,494.3,185.84,220.8,11.62
10/20/2021,9.6291,12.914,2.37,330,2.956,198.44,5.83,0.159,70.5,54.9,39.55,5.11,5.064,22.378938,58.18,2.078,3.898,2.625,6.29,63.3,113.05,11.494,211.9,39.01,16.64,28.615,433.3,13.076,314.7953742,2.467,317.5,79.92,49.05,10.958,250.3847309,122.75,45.8,24.88,848,0.6694,3.36,129,132.35,97.95621575,359.9,489.0,183.84,222.0,11.654
10/21/2021,9.6261,12.842,2.34,334.8,2.912,196.9,5.661,0.1557,69.3,55.5,39.58,5.05,4.785,22.6602375,57.59,2.048,3.848,2.55,6.373,63.45,114.4,11.574,214.6,38.76,16.605,28.345,434.75,13.074,307.3895271,2.445,319.4,80.02,48.32,10.876,246.0770367,124.1,46.43,24.7,871,0.6464,3.3135,131.1,135.2,98.4831196,357.0,484.8,189.98,226.6,11.58
10/22/2021,9.7809,12.952,2.344,336.9,2.955,198.86,5.686,0.1572,70.0,55.7,39.88,5.22,4.722,22.337264,57.71,2.053,3.908,2.541,6.355,62.5,114.7,11.618,215.0,37.75,16.635,28.5,434.8,13.056,304.7646699,2.4515,321.4,80.36,48.725,11.07,248.0154991,123.25,45.98,24.94,862,0.654,3.282,132.9,138.0,99.36,362.9,488.9,193.04,227.6,11.532
10/25/2021,9.8913,13.056,2.368,343.2,2.965,200.6,5.701,0.1556,70.6,55.8,40.49,5.31,4.755,21.8059205,58.21,2.047,3.95,2.605,6.474,61.6,116.35,11.646,213.8,37.64,16.785,28.71,443.05,13.146,304.9521597,2.463,324.7,80.58,48.775,11.15,249.8462692,124.0,46.44,25.56,843,0.672,3.3185,131.4,138.6,99.66,362.0,489.1,195.38,232.2,11.334
10/26/2021,9.9403,13.04,2.373,346.4,2.989,202.8,5.683,0.1567,70.2,55.8,40.92,5.25,4.705,22.128894,58.18,2.052,3.96,2.602,6.444,62.0,118.25,11.902,210.4,37.64,16.855,28.72,447.15,13.194,306.7333128,2.4815,318.9,80.52,49.0,10.726,252.3231934,125.55,47.39,25.56,841,0.667,3.3565,131.6,136.55,99.88,362.1,495.5,194.64,230.0,11.5
10/27/2021,9.8376,12.972,2.321,342.6,2.936,199.46,5.615,0.154,70.6,54.75,40.65,5.102,4.708,21.899687,57.82,2.002,3.808,2.549,6.279,60.75,115.85,11.078,213.6,37.3,16.43,28.56,444.7,13.11,304.3896903,2.453,318.7,80.1,48.96,10.772,250.9231927,125.35,47.22,25.2,820,0.6548,3.261,134.8,136.15,99.4,366.9,491.7,193.6,222.2,11.426
10/28/2021,9.7702,12.952,2.332,345.7,2.897,199.28,5.641,0.1551,73.9,54.3,40.88,5.12,4.767,21.712154,57.46,2.025,3.828,2.595,6.174,60.9,115.3,11.076,203.0,36.92,16.55,28.335,440.4,13.082,304.2022005,2.438,318.8,80.5,49.58,10.502,249.200115,124.0,47.68,25.3,836,0.684,3.2805,131,135.5,99.0,372.9,488.5,194.5,222.2,11.492
10/29/2021,9.7548,13.04,2.344,340.9,2.686,202.25,6.062,0.1561,73.7,54.45,40.66,5.162,4.762,21.482947,57.9,1.8945,3.756,2.485,6.316,61.05,108.9,11.146,200.8,37.1,16.515,28.835,441.5,13.12,311.0455782,2.4575,314.0,80.56,50.22,10.574,238.1078022,131.75,48.8,25.3,817,0.6964,3.2765,129.4,134.25,98.34,370.5,494.9,186.24,221.0,11.424
11/1/2021,9.8622,13.198,2.405,343,2.694,200.85,6.279,0.1601,75.8,54.75,40.9,5.162,4.909,21.0974625,59.67,1.8835,3.798,2.487,6.369,62.75,108.45,11.3,205.0,37.92,16.885,29.43,446.5,13.392,308.7957006,2.495,315.2,82.3,51.11,10.636,241.7693424,131.75,48.8,25.58,816,0.699,3.3435,126.6,135.8,98.76,370.5,505.8,186.46,224.2,11.368
11/2/2021,9.9143,13.234,2.374,355.6,2.743,198.46,6.162,0.1568,74.2,54.65,40.92,5.148,4.857,21.3475065,59.43,1.9175,3.854,2.504,6.418,63.35,107.9,11.344,207.5,38.06,16.595,29.355,444.55,13.342,308.9831904,2.512,321.3,82.36,51.03,10.674,240.5847264,130.4,49.52,25.8,825,0.6874,3.2945,128,137.25,99.68,373.6,466.1,187.5,225.0,11.278
11/3/2021,9.9327,13.292,2.4,356.4,2.797,199.52,6.183,0.1575,74.6,55.1,40.62,5.186,4.903,21.0766255,59.88,1.9145,3.86,2.513,6.446,64.1,107.55,11.498,211.5,39.18,16.985,29.415,444.5,13.38,310.8580884,2.502,342.3,83.9,50.5,10.868,242.2001118,127.35,47.78,28.62,830,0.6894,3.31,129.4,139.5,101.5,366.2,461.5,189.64,229.0,11.468
11/4/2021,9.7947,13.116,2.352,354,2.761,191.5,6.04,0.1589,74.5,55.8,40.99,5.152,4.878,21.295414,59.08,1.892,3.888,2.467,6.545,64.7,108.05,11.068,210.6,38.75,16.9,29.715,433.5,13.32,317.0452518,2.4565,348.4,83.96,48.25,10.822,228.6308748,129.5,49.8,27.9,824,0.6696,3.2375,131.1,138.35,100.6,380.9,447.4,190.3,229.2,11.444
11/5/2021,9.8422,13.248,2.362,349.2,2.9,192.38,6.026,0.1589,74.2,56.25,42.3,5.252,4.967,21.274577,59.51,1.933,3.956,2.506,6.716,64.75,109.45,11.154,215.6,40.69,17.15,29.995,437.25,13.314,309.5456598,2.4835,346.5,84.68,49.105,10.834,233.4770308,129.8,49.24,28.94,823,0.6734,3.284,131,140.3,102.05,382.3,458.5,192,230.4,11.518
11/8/2021,9.8284,13.222,2.37,347.5,2.836,192.44,6.021,0.1597,73.2,56,42.9,5.32,4.955,21.25374,59.39,1.9245,3.994,2.472,6.809,63.75,109.9,11.188,214.0,41.37,17.28,29.805,434.15,13.192,331.3882215,2.4925,349.8,84.84,49.16,10.948,234.123185,129.35,48.85,28.78,837,0.6694,3.238,132.4,140.15,101.15,372.9,451.9,190.8,236.2,11.482
11/9/2021,9.764,13.1,2.306,345.1,2.78,190,5.973,0.1593,71.4,55.2,43.2,5.23,4.904,21.0557885,58.87,1.919,3.846,2.487,6.7,64.0,110.5,10.992,214.3,41.31,16.965,29.515,429.7,13.158,327.169701,2.4705,347.5,85.06,48.38,10.868,230.4616448,127.4,47.62,28.5,836,0.6702,3.1915,131.9,139.5,100.45,372.8,448.4,190.18,231.0,11.386
11/10/2021,9.9649,12.858,2.281,342.3,2.78,192.76,6.032,0.1586,71.7,55.3,42.27,5.226,4.97,21.1808105,59.2,1.9095,3.814,2.524,6.95,63.9,112.0,11.096,213.3,40.57,17.07,29.4,431.3,13.262,328.10715,2.477,346.6,85.74,49.28,10.956,231.8616455,126.35,47.16,28.66,839,0.6808,3.212,131.2,140.2,100.6,368.5,451.7,191.06,230.0,11.534
11/11/2021,9.9618,12.892,2.278,349.4,2.797,196.6,6.08,0.1613,71.0,55.4,42.82,5.232,4.975,21.003696,59.48,1.9235,3.76,2.509,7.079,64.15,113.45,11.162,214.8,41.95,17.235,29.47,433.55,13.292,333.731844,2.472,348.0,85.94,49.88,11.076,237.4616481,126.35,47.16,29.4,855,0.6808,3.22,132.4,141.1,101.55,368.5,457.9,192.5,231.8,11.616
11/12/2021,9.8944,12.732,2.229,360,2.788,195.3,6.127,0.1594,71.3,54.85,43.03,5.15,4.977,20.920348,59.27,1.911,3.724,2.504,6.946,63.45,114.3,11.152,213.7,40.7,17.305,29.27,434.2,13.28,327.4509357,2.4715,342.2,81.94,49.23,11.0,235.5231856,126.2,46.35,28.64,857,0.6794,3.1855,131.6,141.3,101.5,366.9,461.6,193.06,227.2,11.526
11/15/2021,10.0691,12.782,2.237,368.9,2.797,196,5.865,0.1603,71.6,55.2,43.08,5.162,4.972,20.878674,61.22,1.926,3.69,2.513,7.103,64.0,115.5,11.202,214.5,40.6,17.28,29.795,436.7,13.326,332.6069052,2.49,341.4,79.34,49.63,11.166,236.4924168,126.4,45.84,28.14,858,0.687,3.2115,132,139.1,102.6,362.0,474.5,193.9,225.8,11.65
11/16/2021,9.9373,12.704,2.148,370,2.764,195.78,5.799,0.1592,72.8,54.9,42.45,5.18,4.914,20.7369824,60.23,1.901,3.662,2.5,7.046,64.05,114.55,11.238,212.0,41.11,17.195,29.755,440.0,13.2,329.8883031,2.4825,341.3,76.86,49.97,11.08,240.5847264,124.5,46.25,28.44,849,0.653,3.209,132.5,139.0,102.25,363.5,468.3,193.74,221.4,11.506
11/17/2021,9.9664,12.766,2.147,367.3,2.75,195.7,5.752,0.1595,73.1,54.75,41.47,5.076,4.77,20.6619692,60.18,1.8945,3.602,2.492,7.133,64.3,114.4,11.438,211.7,40.8,17.25,29.705,439.6,13.156,331.3882215,2.482,341.5,77.86,49.985,11.036,241.5539576,124.95,45.96,28.48,864,0.6442,3.2,131,136.15,101.65,362.5,466.6,193.38,223.2,11.566
11/18/2021,9.9587,12.65,2.16,363.4,2.716,195.34,5.435,0.154,73.2,53.65,41.1,5.178,4.699,20.2243922,59.52,1.847,3.618,2.467,6.952,63.3,113.25,11.384,211.0,40.37,17.14,29.59,439.0,13.26,342.2626299,2.467,332.9,78.2,49.89,10.862,240.0462646,121.8,44.92,28.26,867,0.6342,3.138,129.7,136.55,100.95,348.8,461.0,192.9,220.8,11.442
11/19/2021,9.7962,12.478,2.151,366.3,2.646,190.96,5.403,0.1444,73.3,52.5,41.36,4.977,4.557,19.336736,57.72,1.7965,3.52,2.374,6.69,63.1,112.15,10.824,208.6,38.29,17.03,28.84,431.7,12.83,349.2934974,2.384,330.2,74.86,49.055,10.788,237.5693404,119.25,43.75,26.3,867,0.609,3.0585,130.2,135.9,99.62,343.8,451.5,191.5,218.4,10.968
11/22/2021,9.9787,12.722,2.19,367.5,2.645,194.74,5.424,0.1443,72.8,53.05,39.17,5.078,4.602,19.357573,58.64,1.8075,3.53,2.396,6.646,63.2,115.3,10.864,211.0,38.59,16.705,29.25,436.95,13.106,362.6052732,2.327,338.0,75.2,49.73,10.882,240.9078035,119.75,43.61,26.06,875,0.6258,3.102,131,137.8,100.7,348.0,455.0,193.46,221.4,11.052
11/23/2021,9.9082,12.626,2.145,347,2.621,193.78,5.293,0.1464,73.2,52.9,37.67,5.086,4.583,18.9324982,58.89,1.8035,3.47,2.406,6.732,63.35,114.45,11.18,211.6,39.01,16.15,29.235,442.95,13.036,366.542559,2.302,337.6,74.84,49.835,10.758,239.5078028,121.3,44.1,26.24,857,0.6362,3.0635,131.8,137.1,100.05,348.9,455.7,193.1,219.4,11.12
11/24/2021,10.0277,12.666,2.088,347.4,2.621,193.36,5.19,0.1493,71.2,53,37.39,5.1,4.573,18.7366304,58.54,1.795,3.6,2.403,6.711,62.8,114.7,11.45,211.1,39.59,16.19,29.265,443.35,13.01,362.6990181,2.3025,340.3,75.54,49.515,10.81,240.5847264,120.35,44.1,26.78,859,0.6314,3.032,131.5,137.45,100.1,356.7,452.3,193.42,220.2,11.45
11/25/2021,10.1136,12.62,2.1,350.5,2.58,195.5,5.23,0.149,72.0,52.8,36.9,5.08,4.547,18.4865864,58.73,1.7735,3.536,2.405,6.672,63.45,115.7,11.57,212.8,39.55,15.95,29.335,443.8,13.046,364.2926814,2.288,344.0,75.32,49.685,10.892,242.3078041,121.0,44.47,26.6,872,0.6272,3.0555,130.6,138.15,100.95,355.7,451.7,193.28,222.2,11.272
